Ticker,Security,Sector,Price_Start,Price_End,Price_Volatility,Start_Date,End_Date,PE_Ratio_Mean,PE_Ratio_Median,PE_Ratio_Std,PE_Ratio_First,PE_Ratio_Last,PE_Ratio_Max,PE_Ratio_Min,PE_Ratio_Zero_Count,PE_vs_Industry_Mean,PE_vs_Industry_Zero_Count,ROE_Mean,ROE_First,ROE_Last,ROE_Std,Debt_to_Equity_Mean,Debt_to_Equity_First,Debt_to_Equity_Last,Avg_Dividend_Yield,Dividend_Stability,Total_Dividends,Dividend_Payout_Volatility,PE_Ratio_Mean_,PE_vs_Industry_Mean_Excluding_Zeros,Years,CAGR_10Y,CAGR_10Y_Percent,Dividend_Payer,Dividend_Yield,PE_Ratio_Change,ROE_Change,Debt_to_Equity_Change,PE_Ratio_Range,PE_Ratio_CV,ROE_Volatility,PE_Growth,Volatility_Bin
AXP,American Express,Financials,81.2,270.51,0.12291635136308271,2014-04-01,2024-07-01,16.25809523809524,15.01,5.048865237440036,15.56,19.91,30.95,9.47,0,0.9344215394984782,0,0.2644285714285714,0.2839,0.3364,0.05949999912159985,7.382380952380952,6.54,8.12,0.0039036082643978736,0.0019077108394583654,17.14,0.21078526925017496,16.25809523809524,0.9344215394984782,10.250513347022586,0.13132757981235788,13.132757981235788,1,21.108374384236452,0.27956298200514135,0.18492426910884113,0.24159021406727815,21.479999999999997,0.3105446956424367,0.22501350289097732,0.024340909452640336,Low
SNA,Snap-on,Industrials,93.93,288.0,0.12807058760166107,2014-04-01,2024-07-01,13.650238095238095,13.54,1.8752450091566746,14.56,14.82,17.13,8.18,0,0.6752535742222504,0,0.20127142857142857,0.1773999999999999,0.1977,0.012683565046927912,0.6900000000000001,0.86,0.45,0.006461969117810183,0.001497330043563305,44.2,0.4394775696921124,13.650238095238095,0.6752535742222504,10.250513347022586,0.13114638757144403,13.114638757144403,1,47.05631853507931,0.017857142857142842,0.11443066516347299,-0.4767441860465116,8.95,0.13737819048085737,0.06301721579139427,0.0017281931394197425,Low
UNP,Union Pacific Corporation,Industrials,80.05,245.07,0.11447354694288019,2014-04-01,2024-07-01,17.45809523809524,17.305,4.513746612129812,15.59,22.5,26.39,8.46,0,0.8453365150296888,0,0.3603119047619047,0.2221,0.4179,0.12344333192312738,2.577142857142857,1.41,3.07,0.006362195780583822,0.0008375629173212563,37.54,0.3019586660532296,17.45809523809524,0.8453365150296888,10.250513347022586,0.13095097892851038,13.095097892851037,1,46.89569019362898,0.44323284156510584,0.8815848716794237,1.177304964539007,17.93,0.25854748473821954,0.3426013137276137,0.036440168910046866,Low
SBUX,Starbucks,Consumer Discretionary,31.76,96.89,0.11541750889688965,2014-04-01,2024-07-01,33.77309523809524,25.380000000000003,29.853436660286413,24.72,29.27,175.22,13.41,0,1.105636537824682,0,-0.08280952380952382,0.0513999999999999,-0.4638,0.9250403713825534,-1.691904761904762,1.05,-5.21,0.005414526568863083,0.0010830289578001322,15.2,0.1422165661380145,33.77309523809524,1.105636537824682,10.250513347022586,0.13091546033124613,13.091546033124612,1,47.85894206549118,0.1840614886731392,-10.023346303501963,-5.961904761904761,161.81,0.8839413873624605,-11.170700286965852,0.016618726959981567,Low
OKE,ONEOK,Energy,35.38,90.17,0.23478312224871642,2014-04-01,2024-07-01,17.00047619047619,16.89,4.3971093344854735,24.23,18.86,25.48,8.09,0,1.0692114248986566,0,0.15743333333333331,0.0751,0.1682999999999999,0.08213043067144131,2.558095238095238,2.79,2.02,0.023058680019258863,0.009747000200105093,34.12,0.15321051234087624,17.00047619047619,1.0692114248986566,10.250513347022586,0.13040546120447027,13.040546120447027,1,96.43866591294515,-0.221626083367726,1.2410119840213034,-0.27598566308243727,17.39,0.2586462452709867,0.5216838704516704,-0.024146209206561742,Very High
FSLR,First Solar,Information Technology,71.06,249.44,0.28096600099514885,2014-04-01,2024-07-01,42.91738095238095,17.865000000000002,98.1485426518428,19.1,21.48,557.69,0.0,12,1.1042201881116351,12,0.04195238095238095,0.0823,0.1755,0.07390413446995896,0.3585714285714286,0.42,0.51,0.0,0.0,0.0,0.0,60.08433333333334,1.5459082633562893,10.250513347022586,0.13031977394003125,13.031977394003125,0,0.0,0.12460732984293188,1.1324422843256379,0.21428571428571436,557.69,2.286918271195152,1.7616195503622454,0.011522271286249719,Very High
PG,Procter & Gamble,Consumer Staples,58.36,172.19,0.08205049591630009,2014-04-01,2024-07-01,25.361428571428572,22.05,14.067015314579963,14.55,29.69,72.81,12.3,0,1.0773238498108253,0,0.22309285714285712,0.1632999999999999,0.2781,0.08195050377933262,1.3523809523809522,1.06,1.43,0.008429166572325428,0.0018438262409523,32.594,0.11473893004278682,25.361428571428572,1.0773238498108253,10.250513347022586,0.13027911020024452,13.027911020024451,1,55.849897189856065,1.0405498281786942,0.7030006123698727,0.3490566037735848,60.510000000000005,0.5546617878784417,0.3673380888517455,0.07205662766230803,Very Low
PNC,PNC Financial Services,Financials,64.62,183.31,0.13253042728152023,2014-04-01,2024-07-01,10.21595238095238,9.719999999999999,2.3668617274149137,8.84,15.49,15.49,5.48,0,0.589327652834435,0,0.09288095238095236,0.0888,0.0897,0.023943054780908378,8.008809523809523,6.14,9.14,0.009016480680378783,0.00215934990665648,41.72,0.3993205611649689,10.21595238095238,0.589327652834435,10.250513347022586,0.12943971906938145,12.943971906938145,1,64.562055091303,0.7522624434389141,0.010135135135135113,0.4885993485342021,10.01,0.23168292481745725,0.25778218425997235,0.05624479250774139,Medium
MU,Micron Technology,Information Technology,28.02,96.13,0.20727187109186263,2014-04-01,2024-07-01,14.96404761904762,9.079999999999998,22.85619658301835,9.04,141.37,141.37,0.0,7,0.42559892327882554,7,0.1650095238095238,0.3524,0.0177,0.17244393052635246,0.5728571428571428,0.92,0.54,0.00045018444701498477,0.0009466802017081651,1.335,0.062370074013136954,17.956857142857142,0.5107187079345906,10.250513347022586,0.1293146709970563,12.931467099705628,1,4.764453961456103,14.638274336283189,-0.9497729852440409,-0.41304347826086957,141.37,1.5274073676379427,1.0450544098618844,0.3076767205368145,High
NSC,Norfolk Southern Railway,Industrials,82.27,247.17,0.13287410935515762,2014-04-01,2024-07-01,17.39047619047619,16.76,5.892364613915343,13.42,19.74,30.21,6.19,0,0.8364965289490653,0,0.18740952380952378,0.1692,0.1853,0.07107918226166662,1.7428571428571429,1.74,2.14,0.006332829852758557,0.0017255756652900228,38.4,0.2918498014736503,17.39047619047619,0.8364965289490653,10.250513347022586,0.1290839803497532,12.90839803497532,1,46.67558040598031,0.47093889716840526,0.0951536643026005,0.22988505747126445,24.02,0.33882709992393817,0.3792719858458683,0.03836460788659335,Medium
FITB,Fifth Third Bancorp,Financials,15.15,42.84,0.16539247071779783,2014-04-01,2024-07-01,8.681904761904761,8.35,1.9489111883245909,8.66,14.23,14.23,5.46,0,0.4950843540625494,0,0.10864999999999998,0.1022,0.1056,0.0231344769638357,8.436428571428571,7.55,9.31,0.010131781717657148,0.004329848560576439,9.63,0.10320221346517477,8.681904761904761,0.4950843540625494,10.250513347022586,0.128837315793227,12.8837315793227,1,63.56435643564357,0.6431870669745958,0.03326810176125245,0.23311258278145705,8.77,0.22447967833927387,0.212926617246532,0.049642920912823074,High
DOV,Dover Corporation,Industrials,60.81,191.26,0.1257813343102458,2014-04-01,2024-07-01,16.929761904761904,16.83,4.941869641308247,12.44,17.11,25.68,7.06,0,0.8194238680158646,0,0.22076666666666667,0.1828999999999999,0.2921,0.04389913420262225,1.552142857142857,1.26,1.09,0.005326922141151797,0.001596013243269259,18.417927,0.07641883177862253,16.929761904761904,0.8194238680158646,10.250513347022586,0.12835037975516794,12.835037975516794,1,30.287661568820916,0.3754019292604502,0.597047566976491,-0.13492063492063486,18.62,0.2919042612122163,0.19884856199285333,0.031584132478138516,Low
WAT,Waters Corporation,Health Care,104.44,359.89,0.13431260521912305,2014-04-01,2024-07-01,78.31333333333333,26.755,189.02816460254843,22.03,34.34,1016.79,20.06,0,1.4549774262696926,0,1.1040666666666665,0.2311,0.4596,3.5053302769595196,1.1280952380952383,1.02,1.81,0.0,0.0,0.0,0.0,78.31333333333333,1.4549774262696926,10.250513347022586,0.12828073172212195,12.828073172212196,0,0.0,0.5587834770767136,0.988749459108611,0.7745098039215687,996.73,2.413741780061485,3.1749262818907553,0.044257079402332034,Medium
ED,Consolidated Edison,Utilities,39.15,103.23,0.08251605096358436,2014-04-01,2024-07-01,15.102142857142857,15.07,3.1339140459474555,9.06,19.44,19.96,9.06,0,0.8372448270837994,0,0.08644999999999999,0.1031,0.0855,0.015545185906834577,2.223333333333333,2.24,2.14,0.011726399353856687,0.002160782133270105,30.8,0.06251503884107257,15.102142857142857,0.8372448270837994,10.250513347022586,0.1275630294775718,12.756302947757181,1,78.67177522349937,1.1456953642384107,-0.17070805043646936,-0.04464285714285718,10.9,0.20751452794430486,0.1798170723751831,0.07732436908632656,Very Low
PM,Philip Morris International,Consumer Staples,49.71,121.4,0.11006011286775295,2014-04-01,2024-07-01,14.17404761904762,14.055,2.739660882988018,9.88,19.27,19.27,9.54,0,0.6014566834243127,0,-0.8359500000000001,-1.127,-1.165,0.20779109026886108,-5.777619047619048,-5.63,-9.67,0.01727687433513628,0.0027821767044087804,48.2,0.11139491436063106,14.17404761904762,0.6014566834243127,10.250513347022586,0.12718616100086955,12.718616100086955,1,96.96238181452425,0.950404858299595,0.03371783496007102,0.7175843694493783,9.73,0.19328712281919797,-0.2485688022834632,0.06734160387090826,Low
AEP,American Electric Power,Utilities,38.29,101.62,0.0766928252568418,2014-04-01,2024-07-01,17.83309523809524,16.265,7.487450146613703,10.79,20.36,45.92,9.87,0,1.0167743665521818,0,0.0966738095238095,0.1067,0.1015,0.02129935370053268,2.6783333333333332,2.47,2.76,0.011142839364194045,0.0015430025899952195,28.6,0.11744868155526844,17.83309523809524,1.0167743665521818,10.250513347022586,0.12683432702339847,12.683432702339847,1,74.69313136589189,0.8869323447636701,-0.04873477038425488,0.11740890688259092,36.050000000000004,0.419862623209623,0.2203218617891222,0.06390220545423797,Very Low
ETR,Entergy,Utilities,26.93,65.27,0.09166431080613142,2014-04-01,2024-07-01,14.23404761904762,13.41,11.107459383175643,9.88,15.9,60.88,0.0,7,0.7532622549370817,7,0.07452142857142856,0.0991,0.1188,0.06802288903050022,3.927142857142857,3.35,3.26,0.017753107252745176,0.007960353116798864,26.19,0.22674603208480207,17.08085714285714,0.903914705924498,10.250513347022586,0.12668310149203332,12.668310149203332,1,97.25213516524323,0.6093117408906882,0.1987891019172554,-0.026865671641791135,60.88,0.7803444024110148,0.9127963638713728,0.047512002647305485,Very Low
NRG,NRG Energy,Utilities,29.25,90.67,0.18798997229112716,2014-04-01,2024-07-01,32.8697619047619,1.595,154.99325016755697,0.0,22.78,1005.38,0.0,20,0.9384305117358451,20,-15.584630952380953,-0.0311,0.2905999999999999,100.6559238361073,4.3757142857142854,2.35,8.41,0.006517616118846035,0.0042103227776648985,8.231,0.14879786388698157,62.75136363636363,1.791549158768432,10.250513347022586,0.1261972690700055,12.619726907000551,1,28.14017094017094,inf,-10.344051446945336,2.578723404255319,1005.38,4.715374897349129,-6.45866585764288,inf,High
CCI,Crown Castle,Real Estate,48.97,116.75,0.10465779928161777,2014-04-01,2024-07-01,55.03071428571428,58.67,25.18265279743928,125.56,41.4,125.56,12.17,0,1.7334316916608679,0,0.11301190476190474,0.0210999999999999,0.2103,0.07650639763582012,2.9766666666666666,2.01,6.18,0.01242532673746036,0.0027621644725694793,48.54,0.31717612908936177,55.03071428571428,1.7334316916608679,10.250513347022586,0.12600544210332298,12.600544210332298,1,99.1219113743108,-0.6702771583306785,8.96682464454981,2.074626865671642,113.39,0.45761086557396513,0.6769764459505837,-0.10258669529716902,Low
QCOM,Qualcomm,Information Technology,58.62,169.15,0.1764973540876209,2014-04-01,2024-07-01,16.017857142857142,15.35,8.048906162834703,13.32,18.82,34.99,0.0,4,0.5184617565515386,4,0.48517857142857146,0.2017,0.412,0.45708838102297233,3.43047619047619,0.25,1.1,0.008725763635336637,0.0029452260024566642,26.18,0.1211060141638997,17.70394736842105,0.5730366782938058,10.250513347022586,0.12459157381377972,12.459157381377972,1,44.6605254179461,0.4129129129129129,1.0426375805651957,3.4000000000000004,34.99,0.5024958139562357,0.9421033985015256,0.03429558504269181,High
SYY,Sysco,Consumer Staples,28.38,77.54,0.11734085533825711,2014-04-01,2024-07-01,24.795,21.265,18.732593253471343,17.96,19.93,127.87,0.0,3,0.9855577626716434,3,0.5176428571428572,0.1775,0.9062,0.3720197805800885,8.757619047619048,1.5,10.73,0.007767139775016946,0.0042721046631908665,16.68,0.215760546069985,26.702307692307688,1.0613698982617696,10.250513347022586,0.12418936942262371,12.41893694226237,1,58.7737843551797,0.10968819599109124,4.105352112676057,6.153333333333333,127.87,0.7554988204666805,0.7186804095655083,0.010205269392008942,Low
HON,Honeywell,Industrials,72.47,205.7,0.10660622639590857,2014-04-01,2024-07-01,22.881666666666668,19.68,11.530634470869892,14.24,23.75,62.18,13.05,0,1.0931229793014163,0,0.2703690476190476,0.2332,0.3296,0.06981803348040425,2.184047619047619,1.48,3.09,0.005874407027930104,0.0007125199824485094,33.468088,0.20752883110144507,22.881666666666668,1.0931229793014163,10.250513347022586,0.12353658764421205,12.353658764421205,1,46.181989788878155,0.6678370786516854,0.41337907375643235,1.0878378378378377,49.129999999999995,0.5039245890102655,0.25823234610338414,0.051168744182197745,Low
YUM,Yum! Brands,Consumer Discretionary,47.7,139.04,0.10989945064931814,2014-04-01,2024-07-01,21.40452380952381,21.925,4.907326629210726,18.14,25.99,34.29,13.31,0,0.7524270137639405,0,-0.14813095238095236,0.5272,-0.1974,1.1267292715899448,-0.5145238095238095,2.79,-1.84,0.005386580398734266,0.0008901590801361078,18.310431,0.12651307963997752,21.40452380952381,0.7524270137639405,10.250513347022586,0.12348727024724937,12.348727024724937,1,38.38664779874214,0.4327453142227121,-1.3744309559939303,-1.6594982078853047,20.979999999999997,0.2292658632763996,-7.606305457972786,0.03570300583337138,Low
KR,Kroger,Consumer Staples,18.65,53.88,0.13859874648538847,2014-04-01,2024-07-01,13.631190476190476,13.43,4.7362654848859265,12.6,23.63,28.02,5.19,0,0.5781227403952077,0,0.27704761904761904,0.3078,0.2343,0.10049603374795867,4.169761904761905,5.06,3.11,0.005449419214265929,0.0011932419239880972,7.1225,0.06836486730259053,13.631190476190476,0.5781227403952077,10.250513347022586,0.12255873960256825,12.255873960256825,1,38.19034852546917,0.8753968253968254,-0.23879142300194933,-0.38537549407114624,22.83,0.3474579489706886,0.36273920740926985,0.06326594062669333,Medium
MRK,Merck & Co.,Health Care,42.02,112.65,0.08964716513870921,2014-04-01,2024-07-01,45.308571428571426,23.36,114.95749580524033,22.23,23.62,758.0,9.95,0,1.149617704571492,0,0.21197142857142856,0.1104,0.2923,0.12532513672631831,1.6164285714285715,1.02,1.64,0.008895701486057646,0.0013243739600959366,23.666864,0.12561577229418236,45.308571428571426,1.149617704571492,10.250513347022586,0.12165755808044532,12.165755808044532,1,56.32285578296049,0.06252811515969413,1.647644927536232,0.6078431372549018,748.05,2.5372129859902963,0.5912359867126488,0.005934421800772416,Very Low
CMI,Cummins,Industrials,115.43,322.22,0.12666652387288974,2014-04-01,2024-07-01,14.745238095238093,13.705,6.288340832821712,13.61,21.28,45.2,8.63,0,0.7008068048293934,0,0.20750714285714283,0.2012,0.2001,0.04823859093145512,1.4047619047619047,0.9,1.83,0.008299682983949891,0.001810364539983979,51.85,0.2969713165171242,14.745238095238093,0.7008068048293934,10.250513347022586,0.1215418254404772,12.154182544047721,1,44.91899852724595,0.5635562086700957,-0.005467196819085437,1.0333333333333334,36.57,0.4264658727248699,0.2324671347080554,0.044568569161830496,Low
TEL,TE Connectivity,Information Technology,53.15,151.22,0.12428253752449764,2014-04-01,2024-07-01,22.498333333333335,14.23,49.8771893176394,14.76,14.72,334.93,0.0,2,0.6133833826921368,2,0.2013428571428571,0.1757,0.2525,0.07918062753605508,1.0192857142857144,1.13,0.85,0.0053623536411050955,0.0009966527079515515,18.98,0.10080742556945856,23.62325,0.6440525518267436,10.250513347022586,0.12023809915847394,12.023809915847394,1,35.71025399811853,-0.002710027100270945,0.43710870802504276,-0.24778761061946897,334.93,2.2169281865755712,0.3932626598214741,-0.00026470349339380306,Low
DFS,Discover Financial,Financials,49.34,139.73,0.18548156750594716,2014-04-01,2024-07-01,9.292142857142856,9.14,3.2920484657801286,9.45,11.28,23.13,4.78,0,0.5306824623184632,0,0.23259761904761905,0.2205,0.2274,0.07268754544270624,8.003571428571428,5.94,7.86,0.006303311732047439,0.001626084297964893,18.18,0.14994772608309634,9.292142857142856,0.5306824623184632,10.250513347022586,0.1201762480253965,12.01762480253965,1,36.84637211187677,0.19365079365079368,0.031292517006802675,0.3232323232323232,18.349999999999998,0.354283023452393,0.3125033942321874,0.01741900988845546,High
DUK,Duke Energy,Utilities,47.82,114.24,0.06864732141970054,2014-04-01,2024-07-01,21.071666666666665,18.065,9.982533506242392,15.38,21.0,53.43,12.04,0,1.156363304533748,0,0.06044999999999999,0.0537,0.0833,0.015884633623910058,2.2835714285714284,1.82,2.65,0.013533073438398721,0.0021128715061847613,38.696999999999996,0.07886444728327309,21.071666666666665,1.156363304533748,10.250513347022586,0.12009887722133183,12.009887722133183,1,80.92220828105394,0.365409622886866,0.5512104283054005,0.4560439560439559,41.39,0.47374199982167486,0.26277309551546835,0.030850593715758823,Very Low
GLW,Corning Inc.,Information Technology,16.69,44.88,0.13156822703340246,2014-04-01,2024-07-01,36.74857142857143,19.18,54.38503280344105,18.76,264.0,264.0,0.0,4,1.0189973630072326,4,0.07881904761904761,0.0579,0.0136,0.07118633822785352,0.9978571428571428,0.37,1.47,0.007855590902558472,0.001281924041247268,8.34,0.06138925895449932,40.61684210526316,1.1262602433237832,10.250513347022586,0.11977574156242898,11.977574156242898,1,49.9700419412822,13.072494669509595,-0.7651122625215889,2.9729729729729732,264.0,1.479922366755121,0.903161613572332,0.2942870128448447,Medium
PEP,PepsiCo,Consumer Staples,65.88,168.6,0.05624082841116928,2014-04-01,2024-07-01,22.00404761904762,22.75,5.441071477838294,14.87,24.87,36.39,10.56,0,0.9214234543448215,0,0.5149261904761905,0.2938,0.486,0.17730680872228202,4.66452380952381,2.41,4.13,0.008687575525523277,0.0010354857786771027,39.958,0.20965674064201179,22.00404761904762,0.9214234543448215,10.250513347022586,0.11898487041669847,11.898487041669847,1,60.65270188221008,0.672494956287828,0.6541865214431586,0.7136929460580912,25.83,0.247275936320383,0.34433441530389675,0.051454776179206574,Very Low
NEM,Newmont,Materials,20.28,53.13,0.17960930952172302,2014-04-01,2024-07-01,43.68642857142857,12.555,99.88298731629163,0.0,0.0,524.55,0.0,17,1.3974672141806874,17,0.01989285714285715,-0.0381,-0.0412,0.07072131976770803,0.8130952380952381,0.91,0.88,0.0060634255685647264,0.005745521081962544,10.34,0.23212120867521105,73.39320000000001,2.3477449198235547,10.250513347022586,0.11773563195733927,11.773563195733928,1,50.9861932938856,0.0,0.08136482939632542,-0.032967032967032996,524.55,2.28636193395805,3.555111227102018,0.0,High
PFG,Principal Financial Group,Financials,34.53,85.17,0.1403372519099754,2014-04-01,2024-07-01,10.426666666666668,8.445,13.460369231094607,8.36,0.0,91.54,0.0,1,0.6121939535907294,1,0.14419761904761902,0.1077999999999999,-0.0185,0.09259548924401848,21.32880952380952,19.87,27.62,0.011385935049005045,0.0025024273802637482,22.22,0.11379934252906057,10.6809756097561,0.6271255134344057,10.250513347022586,0.11704957440260566,11.704957440260566,1,64.34984071821603,-1.0,-1.171614100185529,0.39003522898842474,91.54,1.2909561283019122,0.6421429830505055,-1.0,Medium
PNW,Pinnacle West,Utilities,38.36,87.67,0.08855067581692397,2014-04-01,2024-07-01,14.063095238095238,13.925,2.233054878024599,10.69,16.61,21.28,9.76,0,0.7852962373421157,0,0.09236190476190474,0.0909,0.0960999999999999,0.008750301803323413,2.4380952380952383,2.12,2.91,0.01239560642179931,0.0015599321091705207,31.2,0.106144993202136,14.063095238095238,0.7852962373421157,10.250513347022586,0.11665478992958911,11.66547899295891,1,81.33472367049009,0.5537885874649205,0.0572057205720561,0.37264150943396224,11.520000000000001,0.1587882923508561,0.09473929566394707,0.043930167545616294,Very Low
MKC,McCormick & Company,Consumer Staples,29.88,79.61,0.10064107505307869,2014-04-01,2024-07-01,25.53357142857143,25.77,5.2756429830891145,19.79,27.08,34.78,14.37,0,1.0702739878703316,0,0.2103095238095238,0.2085,0.1498,0.051374843466731115,1.8352380952380951,1.23,1.42,0.005106945460118743,0.0036900106630430823,12.235,0.22187411153737474,25.53357142857143,1.0702739878703316,10.250513347022586,0.11577251402674582,11.577251402674582,1,40.94712182061579,0.3683678625568469,-0.2815347721822542,0.1544715447154471,20.410000000000004,0.20661594473171901,0.24428205882516776,0.031068262582862882,Low
HBAN,Huntington Bancshares,Financials,6.49,14.7,0.14232281574856073,2014-04-01,2024-07-01,9.932142857142857,9.605,2.085843732558854,8.77,13.01,15.14,6.57,0,0.5697468568608026,0,0.09409999999999999,0.1012,0.0769,0.021267976614344215,8.756666666666666,9.22,8.71,0.01204445907217964,0.003439539094019399,5.04,0.03990843177612055,9.932142857142857,0.5697468568608026,10.250513347022586,0.11462706981525583,11.462706981525583,1,77.65793528505392,0.483466362599772,-0.24011857707509884,-0.05531453362255963,8.57,0.21000943729467067,0.2260146292703955,0.039224036226641834,Medium
ROK,Rockwell Automation,Industrials,101.33,267.22,0.13911120586426987,2014-04-01,2024-07-01,25.711428571428574,23.365000000000002,10.468694463163313,17.9,32.27,60.38,13.87,0,1.2317114224183425,0,0.45595476190476186,0.2948,0.2593,0.23943278725128173,2.9664285714285716,1.26,2.06,0.005721015705616754,0.0013214094110673242,39.65,0.20797876912999302,25.711428571428574,1.2317114224183425,10.250513347022586,0.11415493789231923,11.415493789231924,1,39.12957663081023,0.8027932960893858,-0.12042062415196754,0.634920634920635,46.510000000000005,0.40716113591589725,0.5251239975015187,0.05917832439893145,Medium
IPG,Interpublic Group of Companies (The),Communication Services,13.62,31.29,0.13921542324016892,2014-04-01,2024-07-01,13.06095238095238,12.17,3.2401165362389093,18.65,14.76,23.37,7.97,0,0.4684128211022085,0,0.2502785714285714,0.1408,0.2076,0.04361748662374786,4.630238095238095,4.55,3.51,0.010885423112604015,0.002788128805493209,9.355,0.07276090464709657,13.06095238095238,0.4684128211022085,10.250513347022586,0.11255774162646426,11.255774162646425,1,68.68575624082233,-0.2085790884718498,0.4744318181818181,-0.2285714285714286,15.400000000000002,0.24807659056809503,0.1742757535125061,-0.022562414376822493,Medium
PSX,Phillips 66,Energy,55.09,130.31,0.16511973204871905,2014-04-01,2024-07-01,8.721904761904762,7.355,6.117339704796457,8.58,16.73,21.75,0.0,6,0.5525816904858443,6,0.1465047619047619,0.1722,0.1098,0.1305166916759672,1.2945238095238094,1.32,1.52,0.011378961414370253,0.0027830942959881067,34.06,0.19216113060695703,10.175555555555555,0.6446786389001519,10.250513347022586,0.11253768923024476,11.253768923024477,1,61.826102740969326,0.94988344988345,-0.3623693379790941,0.15151515151515146,21.75,0.701376576767447,0.8908699620344898,0.06731376423938884,High
SCHW,Charles Schwab Corporation,Financials,23.75,64.59,0.15519678283684252,2014-04-01,2024-07-01,23.24547619047619,24.535,5.871986493297482,27.62,25.23,32.76,11.95,0,1.3580301023478392,0,0.12404761904761905,0.1131,0.1074,0.027176283043243012,11.841666666666667,11.84,8.87,0.0032061957932351228,0.0010811873220244112,6.18,0.07030545599636734,23.24547619047619,1.3580301023478392,10.250513347022586,0.11239669827853538,11.239669827853538,1,26.021052631578947,-0.08653149891383058,-0.050397877984084974,-0.2508445945945946,20.81,0.2526077093530684,0.219079441039579,-0.00879058393415133,Medium
MCK,McKesson Corporation,Health Care,171.73,493.86,0.11172588136614936,2014-04-01,2024-07-01,80.98190476190477,18.384999999999998,297.9771085514349,32.28,25.58,1865.45,0.0,8,1.2788654062023879,8,1.254452380952381,0.1339,-1.3888,12.87675678704848,-56.716190476190484,3.92,-28.41,0.0020835005889510297,0.0007281182292578123,16.91,0.12566039257652148,100.0364705882353,1.5797749135441261,10.250513347022586,0.11219522148309902,11.219522148309903,1,9.84685261748093,-0.20755885997521692,-11.371919342793129,-8.247448979591837,1865.45,3.679551739706773,10.264843036347411,-0.022439562763824528,Low
CLX,Clorox,Consumer Staples,68.44,161.67,0.09372283350433154,2014-04-01,2024-07-01,43.88285714285714,21.045,54.62396004639197,16.18,56.33,257.74,16.04,0,1.651910938582257,0,1.6025833333333332,5.027,1.2009999999999998,1.1448725480064852,13.929285714285713,26.65,23.54,0.008183095842048536,0.001173473335355599,41.33,0.1782990024158449,43.88285714285714,1.651910938582257,10.250513347022586,0.11189716626078727,11.189716626078727,1,60.388661601402696,2.4814585908529048,-0.7610901133877065,-0.11669793621013132,241.70000000000002,1.2447676291579655,0.7143918972532798,0.1294112452023295,Very Low
DTE,DTE Energy,Utilities,54.4,127.27,0.08457936320236183,2014-04-01,2024-07-01,16.437380952380952,15.73,3.6011489084862562,17.38,17.24,29.68,11.1,0,0.9157545148572424,0,0.10599285714285711,0.0964,0.1363,0.014168126248510353,2.6861904761904762,2.26,3.29,0.009174778514884336,0.0010589244705248109,33.554022,0.1409243820791994,16.437380952380952,0.9157545148572424,10.250513347022586,0.11153905394475405,11.153905394475405,1,61.6801875,-0.008055235903337203,0.41390041493775936,0.4557522123893807,18.58,0.21908288911224816,0.13367057583337488,-0.0007887082753463837,Very Low
HSY,Hershey Company (The),Consumer Staples,76.96,190.25,0.09116365363737856,2014-04-01,2024-07-01,24.097857142857144,23.06,4.397692041988304,20.74,21.92,33.43,16.68,0,1.0300919085109344,0,0.6663309523809524,0.5374,0.4318999999999999,0.18596704466520367,3.701904761904762,2.22,2.0,0.006528779954727935,0.001134488709216725,33.491,0.23974428038385237,24.097857142857144,1.0300919085109344,10.250513347022586,0.10972494075751338,10.972494075751339,1,43.517411642411645,0.05689488910318242,-0.19631559359880926,-0.09909909909909918,16.75,0.18249307462974257,0.2790911093064205,0.005412888550341055,Very Low
KO,Coca-Cola Company (The),Consumer Staples,30.4,71.32,0.0675829401295541,2014-04-01,2024-07-01,30.249761904761904,23.805,23.206813180415548,16.34,29.47,136.36,16.34,0,1.322292615417572,0,0.3134619047619048,0.2515,0.3751,0.10467633262069098,2.852142857142857,1.78,2.77,0.009616675443085388,0.0012439765383700139,16.65,0.05051304726752157,30.249761904761904,1.322292615417572,10.250513347022586,0.10922163445523769,10.922163445523768,1,54.76973684210527,0.8035495716034271,0.49145129224652084,0.5561797752808989,120.02000000000001,0.7671734162232312,0.3339363764161378,0.05922166304916332,Very Low
EXC,Exelon,Utilities,17.91,40.15,0.09990797819214167,2014-04-01,2024-07-01,12.437619047619048,12.07,5.309856830334762,8.37,16.52,28.23,5.58,0,0.6837581901628775,0,0.07676428571428569,0.0802,0.0929,0.021853099589588525,2.7745238095238096,2.45,2.98,0.011002395883258706,0.001761456710140747,11.522585,0.05391395431206915,12.437619047619048,0.6837581901628775,10.250513347022586,0.10889866149704375,10.889866149704375,1,64.33604131769961,0.9737156511350061,0.158354114713217,0.2163265306122448,22.65,0.42691907591037176,0.28467795129267653,0.06857942914403226,Very Low
